/storage/sdcard0/dashboardcam/records/Rec-2013-07-02-16-33/Rec-2013-07-02-16-33.gps
1,1372808007666,1372808007000,34.14597347442043,-118.13252634939309,20.0,10.0,223.0,271.1429,12.410523,1476,93
2,1372808007966,1372808007000,34.14597347442043,-118.13252634939309,41.0,10.0,223.0,271.1429,12.410523,1476,93
3,1372808008292,1372808008000,34.14597387443287,-118.13263810847212,41.0,10.0,222.0,270.55533,12.410554,1391,93
4,1372808008592,1372808008000,34.14597387443287,-118.13263810847212,42.0,10.0,222.0,270.55533,12.410554,1391,93
5,1372808008923,1372808008000,34.14597387443287,-118.13263810847212,42.0,10.0,222.0,270.55533,12.410554,1218,93
6,1372808009233,1372808009000,34.1459746797482,-118.13275370141488,42.0,5.0,222.0,270.21887,12.41057,1218,93
7,1372808009593,1372808009000,34.1459746797482,-118.13275370141488,42.0,5.0,222.0,270.21887,12.41057,1127,93
8,1372808009892,1372808009000,34.1459746797482,-118.13275370141488,41.0,5.0,222.0,270.21887,12.41057,1127,93
9,1372808010193,1372808009000,34.1459746797482,-118.13275370141488,41.0,5.0,222.0,270.21887,12.41057,1000,93
10,1372808010494,1372808010000,34.1459749870157,-118.1328695840864,40.0,5.0,222.0,270.44952,12.410592,1000,93
11,1372808010860,1372808010000,34.1459749870157,-118.1328695840864,40.0,5.0,222.0,270.44952,12.410592,878,93
12,1372808011198,1372808011000,34.14597468126325,-118.13298407470934,39.0,5.0,221.0,270.48737,12.410623,815,93
13,1372808011529,1372808011000,34.14597468126325,-118.13298407470934,39.0,5.0,221.0,270.48737,12.410623,815,93
14,1372808011860,1372808011000,34.14597468126325,-118.13298407470934,39.0,5.0,221.0,270.48737,12.410623,815,93
15,1372808012191,1372808011000,34.14597468126325,-118.13298407470934,37.0,5.0,221.0,270.48737,12.410623,773,93
16,1372808012491,1372808012000,34.14597230402519,-118.13309283698538,37.0,5.0,221.0,269.57993,12.41064,773,93
17,1372808012794,1372808012000,34.14597230402519,-118.13309283698538,36.0,5.0,221.0,269.57993,12.41064,756,93
18,1372808013098,1372808013000,34.145969591667715,-118.13319533621747,34.0,10.0,220.0,269.0401,12.410664,756,93
