/storage/sdcard0/dashboardcam/records/Rec-2013-07-02-16-53/Rec-2013-07-02-16-53.gps
1,1372809221832,1372809221000,34.052837626546506,-118.26452565291208,38.0,15.0,66.0,299.70984,12.418361,1358,90
2,1372809222158,1372809222000,34.05288881560659,-118.26463412553059,38.0,10.0,65.0,299.16,12.418392,1358,90
3,1372809222523,1372809222000,34.05288881560659,-118.26463412553059,46.0,10.0,65.0,299.16,12.418392,843,90
4,1372809222823,1372809222000,34.05288881560659,-118.26463412553059,46.0,10.0,65.0,299.16,12.418392,843,90
5,1372809223192,1372809222000,34.05288881560659,-118.26463412553059,46.0,10.0,65.0,299.16,12.418392,843,90
6,1372809223493,1372809223000,34.052940536385925,-118.26474305699676,46.0,10.0,65.0,300.10974,12.418421,843,90
7,1372809223795,1372809223000,34.052940536385925,-118.26474305699676,46.0,10.0,65.0,300.10974,12.418421,845,90
8,1372809224096,1372809224000,34.052990738106594,-118.26485659931379,46.0,10.0,64.0,299.2112,12.418455,845,90
9,1372809224396,1372809224000,34.052990738106594,-118.26485659931379,46.0,10.0,64.0,299.2112,12.418455,906,90
10,1372809224696,1372809224000,34.052990738106594,-118.26485659931379,46.0,10.0,64.0,299.2112,12.418455,906,90
11,1372809224997,1372809224000,34.052990738106594,-118.26485659931379,46.0,10.0,64.0,299.2112,12.418455,906,90
12,1372809225297,1372809224000,34.052990738106594,-118.26485659931379,46.0,10.0,64.0,299.2112,12.418455,936,90
13,1372809225617,1372809225000,34.05304094018016,-118.26497277683515,46.0,10.0,64.0,299.54733,12.41849,936,90
14,1372809225925,1372809225000,34.05304094018016,-118.26497277683515,46.0,10.0,64.0,299.54733,12.41849,1092,90
15,1372809226223,1372809226000,34.05309223194646,-118.26508214366724,46.0,10.0,64.0,299.1741,12.418521,1092,90
16,1372809226522,1372809226000,34.05309223194646,-118.26508214366724,47.0,10.0,64.0,299.1741,12.418521,1179,90
17,1372809226894,1372809226000,34.05309223194646,-118.26508214366724,47.0,10.0,64.0,299.1741,12.418521,1179,90
18,1372809227195,1372809227000,34.05314374905562,-118.26519788111578,47.0,10.0,64.0,299.77084,12.418551,1203,90
19,1372809227554,1372809227000,34.05314374905562,-118.26519788111578,47.0,10.0,64.0,299.77084,12.418551,1203,90
20,1372809228044,1372809227000,34.05314374905562,-118.26519788111578,48.0,10.0,64.0,299.77084,12.418551,1251,90
21,1372809228341,1372809228000,34.05319336566926,-118.26532526988727,48.0,10.0,63.0,299.7031,12.418596,1251,90
