/storage/sdcard0/dashboardcam/records/Rec-2013-07-12-10-45/Rec-2013-07-12-10-45.gps
1,1373651106680,1373651104000,34.084332856376044,-118.22930524391965,82.0,5.0,63.0,315.14865,12.4152,1558,87
2,1373651106980,1373651105000,34.084463747340365,-118.22948182072554,84.0,5.0,63.0,312.69446,12.41526,1558,87
3,1373651107310,1373651105000,34.084463747340365,-118.22948182072554,84.0,5.0,63.0,312.69446,12.41526,1562,87
4,1373651107614,1373651105000,34.084463747340365,-118.22948182072554,84.0,5.0,63.0,312.69446,12.41526,1562,87
5,1373651107943,1373651106000,34.084586882814165,-118.22966309190284,84.0,5.0,64.0,309.94974,12.415312,1563,87
6,1373651108254,1373651106000,34.084586882814165,-118.22966309190284,84.0,5.0,64.0,309.94974,12.415312,1563,87
7,1373651108555,1373651106000,34.084586882814165,-118.22966309190284,84.0,5.0,64.0,309.94974,12.415312,1562,87
8,1373651108888,1373651107000,34.084703892816236,-118.22984713278798,84.0,5.0,65.0,308.08188,12.415379,1562,87
9,1373651109189,1373651107000,34.084703892816236,-118.22984713278798,84.0,5.0,65.0,308.08188,12.415379,1562,87
10,1373651109490,1373651107000,34.084703892816236,-118.22984713278798,84.0,5.0,65.0,308.08188,12.415379,1562,87
11,1373651109790,1373651108000,34.084820137315106,-118.23003217449313,83.0,5.0,66.0,307.73044,12.415425,1562,87
12,1373651110120,1373651108000,34.084820137315106,-118.23003217449313,83.0,5.0,66.0,307.73044,12.415425,1552,87
13,1373651110420,1373651108000,34.084820137315106,-118.23003217449313,83.0,5.0,66.0,307.73044,12.415425,1552,87
14,1373651110753,1373651108000,34.084820137315106,-118.23003217449313,83.0,5.0,66.0,307.73044,12.415425,1545,87
15,1373651111053,1373651109000,34.084937212212466,-118.23022011058778,83.0,5.0,67.0,307.6252,12.41549,1545,87
16,1373651111426,1373651109000,34.084937212212466,-118.23022011058778,83.0,5.0,67.0,307.6252,12.41549,1539,87
17,1373651111728,1373651109000,34.084937212212466,-118.23022011058778,83.0,5.0,67.0,307.6252,12.41549,1539,87
18,1373651112031,1373651110000,34.08505270313879,-118.2304055763489,82.0,5.0,68.0,307.99792,12.415551,1539,87
19,1373651112396,1373651110000,34.08505270313879,-118.2304055763489,82.0,5.0,68.0,307.99792,12.415551,1529,87
20,1373651112736,1373651111000,34.08516132616893,-118.23058101818448,82.0,5.0,69.0,307.43054,12.415615,1529,87
21,1373651113036,1373651111000,34.08516132616893,-118.23058101818448,82.0,5.0,69.0,307.43054,12.415615,1520,87
22,1373651113418,1373651111000,34.08516132616893,-118.23058101818448,81.0,5.0,69.0,307.43054,12.415615,1520,87
23,1373651113717,1373651112000,34.08527290803191,-118.23075931939346,81.0,5.0,69.0,307.6971,12.415666,1517,87
24,1373651114018,1373651112000,34.08527290803191,-118.23075931939346,81.0,5.0,69.0,307.6971,12.415666,1517,87
25,1373651114376,1373651112000,34.08527290803191,-118.23075931939346,81.0,5.0,69.0,307.6971,12.415666,1510,87
26,1373651114688,1373651112000,34.08527290803191,-118.23075931939346,81.0,5.0,69.0,307.6971,12.415666,1510,87
27,1373651114991,1373651113000,34.085385459205945,-118.23093792187309,81.0,5.0,70.0,307.5197,12.415718,1502,87
28,1373651115287,1373651113000,34.085385459205945,-118.23093792187309,81.0,5.0,70.0,307.5197,12.415718,1502,87
29,1373651115786,1373651113000,34.085385459205945,-118.23093792187309,81.0,5.0,70.0,307.5197,12.415718,1501,87
30,1373651116086,1373651114000,34.08549735221597,-118.23111099174014,80.0,5.0,69.0,307.38638,12.415782,1501,87
31,1373651116386,1373651114000,34.08549735221597,-118.23111099174014,80.0,5.0,69.0,307.38638,12.415782,1494,87
32,1373651116748,1373651114000,34.08549735221597,-118.23111099174014,80.0,5.0,69.0,307.38638,12.415782,1475,87
33,1373651117048,1373651115000,34.08560978722096,-118.23128415976025,80.0,5.0,69.0,307.44604,12.415839,1475,87
34,1373651117348,1373651115000,34.08560978722096,-118.23128415976025,79.0,5.0,69.0,307.44604,12.415839,1469,87
35,1373651117675,1373651115000,34.08560978722096,-118.23128415976025,79.0,5.0,69.0,307.44604,12.415839,1469,87
36,1373651117975,1373651116000,34.08572184603242,-118.2314571027856,78.0,5.0,70.0,307.7378,12.415889,1469,87
37,1373651118276,1373651116000,34.08572184603242,-118.2314571027856,78.0,5.0,70.0,307.7378,12.415889,1447,87
38,1373651118682,1373651116000,34.08572184603242,-118.2314571027856,78.0,5.0,70.0,307.7378,12.415889,1506,87
39,1373651118980,1373651117000,34.085834191489866,-118.23163445927396,78.0,5.0,71.0,307.26782,12.415949,1506,87
40,1373651119375,1373651117000,34.085834191489866,-118.23163445927396,77.0,5.0,71.0,307.26782,12.415949,1429,87
41,1373651119675,1373651117000,34.085834191489866,-118.23163445927396,77.0,5.0,71.0,307.26782,12.415949,1429,87
42,1373651120078,1373651118000,34.08594081174778,-118.23180795182574,76.0,5.0,71.0,306.85278,12.416007,1425,87
43,1373651120378,1373651118000,34.08594081174778,-118.23180795182574,76.0,5.0,71.0,306.85278,12.416007,1425,87
